"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 08 13:22:16 GMT 2025","Mon Sep 08 13:22:16 GMT 2025","373","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Mon Sep 08 13:22:15 GMT 2025","Mon Sep 08 13:22:15 GMT 2025","390","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Mon Sep 08 13:22:15 GMT 2025","Mon Sep 08 13:22:16 GMT 2025","371","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Mon Sep 08 13:22:14 GMT 2025","Mon Sep 08 13:22:14 GMT 2025","347","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Mon Sep 08 13:22:12 GMT 2025","Mon Sep 08 13:22:13 GMT 2025","384","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Mon Sep 08 13:22:13 GMT 2025","Mon Sep 08 13:22:14 GMT 2025","394","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Mon Sep 08 13:22:14 GMT 2025","Mon Sep 08 13:22:14 GMT 2025","372","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Mon Sep 08 13:22:14 GMT 2025","Mon Sep 08 13:22:15 GMT 2025","332","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Mon Sep 08 13:22:11 GMT 2025","Mon Sep 08 13:22:12 GMT 2025","1210","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Mon Sep 08 13:22:06 GMT 2025","Mon Sep 08 13:22:11 GMT 2025","4739","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Mon Sep 08 13:22:15 GMT 2025","Mon Sep 08 13:22:15 GMT 2025","404","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Mon Sep 08 13:22:17 GMT 2025","Mon Sep 08 13:22:18 GMT 2025","322","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Mon Sep 08 13:22:16 GMT 2025","Mon Sep 08 13:22:17 GMT 2025","360","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Mon Sep 08 13:22:12 GMT 2025","Mon Sep 08 13:22:12 GMT 2025","347","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Mon Sep 08 13:22:17 GMT 2025","Mon Sep 08 13:22:17 GMT 2025","304","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Mon Sep 08 13:22:13 GMT 2025","Mon Sep 08 13:22:13 GMT 2025","345","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Mon Sep 08 13:22:17 GMT 2025","Mon Sep 08 13:22:17 GMT 2025","386","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
