"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 16 13:23:34 GMT 2025","Thu Oct 16 13:23:34 GMT 2025","156","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Thu Oct 16 13:23:35 GMT 2025","Thu Oct 16 13:23:36 GMT 2025","222","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Thu Oct 16 13:23:34 GMT 2025","Thu Oct 16 13:23:35 GMT 2025","253","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Thu Oct 16 13:23:35 GMT 2025","Thu Oct 16 13:23:35 GMT 2025","142","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Thu Oct 16 13:23:33 GMT 2025","Thu Oct 16 13:23:33 GMT 2025","176","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Thu Oct 16 13:23:27 GMT 2025","Thu Oct 16 13:23:32 GMT 2025","5270","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Thu Oct 16 13:23:35 GMT 2025","Thu Oct 16 13:23:35 GMT 2025","243","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Thu Oct 16 13:23:33 GMT 2025","Thu Oct 16 13:23:34 GMT 2025","387","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Thu Oct 16 13:23:35 GMT 2025","Thu Oct 16 13:23:35 GMT 2025","168","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Thu Oct 16 13:23:33 GMT 2025","Thu Oct 16 13:23:33 GMT 2025","170","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Thu Oct 16 13:23:34 GMT 2025","Thu Oct 16 13:23:34 GMT 2025","85","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Thu Oct 16 13:23:34 GMT 2025","Thu Oct 16 13:23:34 GMT 2025","251","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"failed","Thu Oct 16 13:23:36 GMT 2025","Thu Oct 16 13:23:36 GMT 2025","222","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Thu Oct 16 13:23:36 GMT 2025","Thu Oct 16 13:23:36 GMT 2025","370","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Thu Oct 16 13:23:34 GMT 2025","Thu Oct 16 13:23:34 GMT 2025","162","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Thu Oct 16 13:23:32 GMT 2025","Thu Oct 16 13:23:33 GMT 2025","678","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Thu Oct 16 13:23:35 GMT 2025","Thu Oct 16 13:23:35 GMT 2025","242","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
