"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","108","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","202","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","125","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"failed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","192","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","203","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","111","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","131","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","133","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","199","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Wed Oct 15 13:24:23 GMT 2025","Wed Oct 15 13:24:23 GMT 2025","143","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Wed Oct 15 13:24:23 GMT 2025","Wed Oct 15 13:24:23 GMT 2025","128","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Wed Oct 15 13:24:23 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","215","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Wed Oct 15 13:24:23 GMT 2025","Wed Oct 15 13:24:23 GMT 2025","499","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","45","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Wed Oct 15 13:24:24 GMT 2025","Wed Oct 15 13:24:24 GMT 2025","201","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Wed Oct 15 13:24:18 GMT 2025","Wed Oct 15 13:24:23 GMT 2025","4111","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Wed Oct 15 13:24:25 GMT 2025","Wed Oct 15 13:24:25 GMT 2025","108","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
