"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 20 13:22:03 GMT 2025","Mon Oct 20 13:22:03 GMT 2025","327","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Mon Oct 20 13:22:04 GMT 2025","Mon Oct 20 13:22:04 GMT 2025","177","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Mon Oct 20 13:22:03 GMT 2025","Mon Oct 20 13:22:03 GMT 2025","316","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Mon Oct 20 13:22:02 GMT 2025","Mon Oct 20 13:22:02 GMT 2025","187","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Mon Oct 20 13:22:03 GMT 2025","Mon Oct 20 13:22:03 GMT 2025","190","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Mon Oct 20 13:22:02 GMT 2025","Mon Oct 20 13:22:03 GMT 2025","322","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Mon Oct 20 13:22:02 GMT 2025","Mon Oct 20 13:22:02 GMT 2025","316","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"failed","Mon Oct 20 13:22:03 GMT 2025","Mon Oct 20 13:22:04 GMT 2025","174","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Mon Oct 20 13:22:00 GMT 2025","Mon Oct 20 13:22:01 GMT 2025","733","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Mon Oct 20 13:21:54 GMT 2025","Mon Oct 20 13:22:00 GMT 2025","6003","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Mon Oct 20 13:22:02 GMT 2025","Mon Oct 20 13:22:02 GMT 2025","49","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Mon Oct 20 13:22:04 GMT 2025","Mon Oct 20 13:22:04 GMT 2025","172","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Mon Oct 20 13:22:01 GMT 2025","Mon Oct 20 13:22:02 GMT 2025","200","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Mon Oct 20 13:22:01 GMT 2025","Mon Oct 20 13:22:01 GMT 2025","200","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Mon Oct 20 13:22:04 GMT 2025","Mon Oct 20 13:22:04 GMT 2025","300","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Mon Oct 20 13:22:02 GMT 2025","Mon Oct 20 13:22:02 GMT 2025","194","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Mon Oct 20 13:22:01 GMT 2025","Mon Oct 20 13:22:01 GMT 2025","189","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
