"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 06 14:50:44 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","141","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","73","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Sat Sep 06 14:50:44 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","160","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Sat Sep 06 14:50:44 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","155","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","147","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","231","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Sat Sep 06 14:50:42 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","219","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Sat Sep 06 14:50:44 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","211","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Sat Sep 06 14:50:42 GMT 2025","Sat Sep 06 14:50:42 GMT 2025","146","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Sat Sep 06 14:50:42 GMT 2025","Sat Sep 06 14:50:42 GMT 2025","221","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Sat Sep 06 14:50:44 GMT 2025","Sat Sep 06 14:50:44 GMT 2025","198","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Sat Sep 06 14:50:41 GMT 2025","Sat Sep 06 14:50:42 GMT 2025","626","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","239","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","238","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Sat Sep 06 14:50:37 GMT 2025","Sat Sep 06 14:50:41 GMT 2025","4467","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Sat Sep 06 14:50:42 GMT 2025","Sat Sep 06 14:50:42 GMT 2025","243","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Sat Sep 06 14:50:43 GMT 2025","Sat Sep 06 14:50:43 GMT 2025","74","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
