"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 02 13:22:38 GMT 2025","Tue Sep 02 13:22:44 GMT 2025","5866","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Sep 02 13:22:46 GMT 2025","Tue Sep 02 13:22:46 GMT 2025","369","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Tue Sep 02 13:22:45 GMT 2025","Tue Sep 02 13:22:46 GMT 2025","384","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Sep 02 13:22:44 GMT 2025","Tue Sep 02 13:22:44 GMT 2025","597","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Sep 02 13:22:45 GMT 2025","Tue Sep 02 13:22:45 GMT 2025","381","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Tue Sep 02 13:22:47 GMT 2025","Tue Sep 02 13:22:47 GMT 2025","78","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Tue Sep 02 13:22:48 GMT 2025","Tue Sep 02 13:22:48 GMT 2025","204","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Tue Sep 02 13:22:47 GMT 2025","Tue Sep 02 13:22:47 GMT 2025","359","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Sep 02 13:22:48 GMT 2025","Tue Sep 02 13:22:49 GMT 2025","364","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Sep 02 13:22:46 GMT 2025","Tue Sep 02 13:22:47 GMT 2025","399","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Tue Sep 02 13:22:47 GMT 2025","Tue Sep 02 13:22:47 GMT 2025","371","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Tue Sep 02 13:22:45 GMT 2025","Tue Sep 02 13:22:45 GMT 2025","370","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Tue Sep 02 13:22:47 GMT 2025","Tue Sep 02 13:22:48 GMT 2025","364","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"failed","Tue Sep 02 13:22:49 GMT 2025","Tue Sep 02 13:22:49 GMT 2025","343","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Tue Sep 02 13:22:49 GMT 2025","Tue Sep 02 13:22:49 GMT 2025","358","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"failed","Tue Sep 02 13:22:48 GMT 2025","Tue Sep 02 13:22:48 GMT 2025","234","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Sep 02 13:22:44 GMT 2025","Tue Sep 02 13:22:45 GMT 2025","365","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
