"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 26 11:11:34 GMT 2025","Tue Aug 26 11:11:34 GMT 2025","140","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Tue Aug 26 11:11:35 GMT 2025","Tue Aug 26 11:11:35 GMT 2025","65","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Aug 26 11:11:34 GMT 2025","Tue Aug 26 11:11:35 GMT 2025","230","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Tue Aug 26 11:11:28 GMT 2025","Tue Aug 26 11:11:33 GMT 2025","5150","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Aug 26 11:11:35 GMT 2025","Tue Aug 26 11:11:36 GMT 2025","259","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Aug 26 11:11:35 GMT 2025","Tue Aug 26 11:11:35 GMT 2025","233","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Tue Aug 26 11:11:36 GMT 2025","Tue Aug 26 11:11:36 GMT 2025","171","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"failed","Tue Aug 26 11:11:37 GMT 2025","Tue Aug 26 11:11:37 GMT 2025","221","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Aug 26 11:11:35 GMT 2025","Tue Aug 26 11:11:35 GMT 2025","229","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Tue Aug 26 11:11:34 GMT 2025","Tue Aug 26 11:11:34 GMT 2025","224","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Tue Aug 26 11:11:36 GMT 2025","Tue Aug 26 11:11:36 GMT 2025","220","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Aug 26 11:11:35 GMT 2025","Tue Aug 26 11:11:35 GMT 2025","223","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Aug 26 11:11:36 GMT 2025","Tue Aug 26 11:11:36 GMT 2025","232","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Tue Aug 26 11:11:36 GMT 2025","Tue Aug 26 11:11:36 GMT 2025","227","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Aug 26 11:11:36 GMT 2025","Tue Aug 26 11:11:37 GMT 2025","219","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"failed","Tue Aug 26 11:11:37 GMT 2025","Tue Aug 26 11:11:37 GMT 2025","206","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Aug 26 11:11:33 GMT 2025","Tue Aug 26 11:11:34 GMT 2025","760","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
