"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 19 13:19:24 GMT 2025","Fri Sep 19 13:19:25 GMT 2025","1003","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Fri Sep 19 13:19:18 GMT 2025","Fri Sep 19 13:19:24 GMT 2025","6194","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Fri Sep 19 13:19:27 GMT 2025","Fri Sep 19 13:19:27 GMT 2025","246","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Fri Sep 19 13:19:25 GMT 2025","Fri Sep 19 13:19:26 GMT 2025","148","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Fri Sep 19 13:19:28 GMT 2025","Fri Sep 19 13:19:28 GMT 2025","232","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"failed","Fri Sep 19 13:19:28 GMT 2025","Fri Sep 19 13:19:28 GMT 2025","226","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Fri Sep 19 13:19:28 GMT 2025","Fri Sep 19 13:19:28 GMT 2025","215","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Fri Sep 19 13:19:25 GMT 2025","Fri Sep 19 13:19:25 GMT 2025","246","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Fri Sep 19 13:19:27 GMT 2025","Fri Sep 19 13:19:28 GMT 2025","302","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Fri Sep 19 13:19:26 GMT 2025","Fri Sep 19 13:19:26 GMT 2025","385","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Fri Sep 19 13:19:26 GMT 2025","Fri Sep 19 13:19:26 GMT 2025","235","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Fri Sep 19 13:19:27 GMT 2025","Fri Sep 19 13:19:27 GMT 2025","245","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Fri Sep 19 13:19:25 GMT 2025","Fri Sep 19 13:19:25 GMT 2025","167","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Fri Sep 19 13:19:27 GMT 2025","Fri Sep 19 13:19:27 GMT 2025","231","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Fri Sep 19 13:19:25 GMT 2025","Fri Sep 19 13:19:25 GMT 2025","241","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Fri Sep 19 13:19:26 GMT 2025","Fri Sep 19 13:19:27 GMT 2025","341","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Fri Sep 19 13:19:26 GMT 2025","Fri Sep 19 13:19:26 GMT 2025","152","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
