"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","62","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Thu Sep 11 13:16:56 GMT 2025","Thu Sep 11 13:16:56 GMT 2025","131","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","193","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Thu Sep 11 13:16:53 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","439","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","224","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Thu Sep 11 13:16:49 GMT 2025","Thu Sep 11 13:16:53 GMT 2025","4143","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Thu Sep 11 13:16:56 GMT 2025","Thu Sep 11 13:16:56 GMT 2025","125","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","60","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Thu Sep 11 13:16:56 GMT 2025","Thu Sep 11 13:16:56 GMT 2025","133","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","233","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","165","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","157","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","148","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","153","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Thu Sep 11 13:16:55 GMT 2025","Thu Sep 11 13:16:56 GMT 2025","127","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:55 GMT 2025","157","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Thu Sep 11 13:16:54 GMT 2025","Thu Sep 11 13:16:54 GMT 2025","201","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
