"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","52","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Fri Oct 17 13:20:20 GMT 2025","Fri Oct 17 13:20:20 GMT 2025","140","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Fri Oct 17 13:20:22 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","108","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Fri Oct 17 13:20:20 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","141","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Fri Oct 17 13:20:22 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","113","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Fri Oct 17 13:20:20 GMT 2025","Fri Oct 17 13:20:20 GMT 2025","485","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Fri Oct 17 13:20:22 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","127","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","200","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Fri Oct 17 13:20:20 GMT 2025","Fri Oct 17 13:20:20 GMT 2025","124","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"failed","Fri Oct 17 13:20:22 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","137","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Fri Oct 17 13:20:22 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","104","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","127","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","140","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","186","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:22 GMT 2025","117","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Fri Oct 17 13:20:14 GMT 2025","Fri Oct 17 13:20:20 GMT 2025","5682","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Fri Oct 17 13:20:21 GMT 2025","Fri Oct 17 13:20:21 GMT 2025","133","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
