"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 09 13:23:27 GMT 2025","Thu Oct 09 13:23:27 GMT 2025","252","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Thu Oct 09 13:23:26 GMT 2025","Thu Oct 09 13:23:27 GMT 2025","398","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Thu Oct 09 13:23:29 GMT 2025","Thu Oct 09 13:23:29 GMT 2025","374","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Thu Oct 09 13:23:23 GMT 2025","Thu Oct 09 13:23:24 GMT 2025","1073","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Thu Oct 09 13:23:28 GMT 2025","Thu Oct 09 13:23:28 GMT 2025","253","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Thu Oct 09 13:23:28 GMT 2025","Thu Oct 09 13:23:29 GMT 2025","380","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Thu Oct 09 13:23:27 GMT 2025","Thu Oct 09 13:23:28 GMT 2025","391","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Thu Oct 09 13:23:25 GMT 2025","Thu Oct 09 13:23:25 GMT 2025","256","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Thu Oct 09 13:23:24 GMT 2025","Thu Oct 09 13:23:25 GMT 2025","406","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Thu Oct 09 13:23:26 GMT 2025","Thu Oct 09 13:23:26 GMT 2025","388","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Thu Oct 09 13:23:25 GMT 2025","Thu Oct 09 13:23:25 GMT 2025","245","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"failed","Thu Oct 09 13:23:28 GMT 2025","Thu Oct 09 13:23:28 GMT 2025","225","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Thu Oct 09 13:23:26 GMT 2025","Thu Oct 09 13:23:26 GMT 2025","245","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Thu Oct 09 13:23:25 GMT 2025","Thu Oct 09 13:23:26 GMT 2025","391","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Thu Oct 09 13:23:28 GMT 2025","Thu Oct 09 13:23:28 GMT 2025","378","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Thu Oct 09 13:23:25 GMT 2025","Thu Oct 09 13:23:25 GMT 2025","236","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Thu Oct 09 13:23:13 GMT 2025","Thu Oct 09 13:23:23 GMT 2025","10142","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
