"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","49","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","135","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","108","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"failed","Tue Oct 28 13:23:20 GMT 2025","Tue Oct 28 13:23:20 GMT 2025","108","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Oct 28 13:23:11 GMT 2025","Tue Oct 28 13:23:17 GMT 2025","5864","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","206","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","119","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","129","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","152","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","125","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","199","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","135","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Oct 28 13:23:18 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","131","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"failed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:20 GMT 2025","119","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","48","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Oct 28 13:23:17 GMT 2025","Tue Oct 28 13:23:18 GMT 2025","346","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Oct 28 13:23:19 GMT 2025","Tue Oct 28 13:23:19 GMT 2025","201","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
