"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 21 13:26:32 GMT 2025","Tue Oct 21 13:26:32 GMT 2025","139","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"failed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:35 GMT 2025","159","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","276","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","213","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","131","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Oct 21 13:26:27 GMT 2025","Tue Oct 21 13:26:31 GMT 2025","4380","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Oct 21 13:26:32 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","221","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","128","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","140","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","136","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","212","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Oct 21 13:26:31 GMT 2025","Tue Oct 21 13:26:32 GMT 2025","571","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","214","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Oct 21 13:26:32 GMT 2025","Tue Oct 21 13:26:32 GMT 2025","143","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","151","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Oct 21 13:26:33 GMT 2025","Tue Oct 21 13:26:33 GMT 2025","138","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"failed","Tue Oct 21 13:26:34 GMT 2025","Tue Oct 21 13:26:34 GMT 2025","126","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
