"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 26 13:19:43 GMT 2025","Fri Sep 26 13:19:43 GMT 2025","136","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Fri Sep 26 13:19:43 GMT 2025","Fri Sep 26 13:19:43 GMT 2025","120","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","217","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Fri Sep 26 13:19:35 GMT 2025","Fri Sep 26 13:19:42 GMT 2025","6148","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Fri Sep 26 13:19:42 GMT 2025","Fri Sep 26 13:19:42 GMT 2025","150","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"failed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","140","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:45 GMT 2025","201","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Fri Sep 26 13:19:42 GMT 2025","Fri Sep 26 13:19:42 GMT 2025","154","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Fri Sep 26 13:19:42 GMT 2025","Fri Sep 26 13:19:43 GMT 2025","216","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","128","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Fri Sep 26 13:19:43 GMT 2025","Fri Sep 26 13:19:43 GMT 2025","146","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Fri Sep 26 13:19:42 GMT 2025","Fri Sep 26 13:19:42 GMT 2025","615","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Fri Sep 26 13:19:45 GMT 2025","Fri Sep 26 13:19:45 GMT 2025","113","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","195","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Fri Sep 26 13:19:44 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","223","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Fri Sep 26 13:19:43 GMT 2025","Fri Sep 26 13:19:44 GMT 2025","217","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Fri Sep 26 13:19:43 GMT 2025","Fri Sep 26 13:19:43 GMT 2025","214","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
