"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 10 13:18:42 GMT 2025","Wed Sep 10 13:18:43 GMT 2025","348","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Wed Sep 10 13:18:45 GMT 2025","Wed Sep 10 13:18:45 GMT 2025","218","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Wed Sep 10 13:18:45 GMT 2025","Wed Sep 10 13:18:46 GMT 2025","308","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Wed Sep 10 13:18:41 GMT 2025","Wed Sep 10 13:18:42 GMT 2025","826","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Wed Sep 10 13:18:43 GMT 2025","Wed Sep 10 13:18:44 GMT 2025","212","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Wed Sep 10 13:18:44 GMT 2025","Wed Sep 10 13:18:44 GMT 2025","341","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Wed Sep 10 13:18:43 GMT 2025","Wed Sep 10 13:18:43 GMT 2025","218","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Wed Sep 10 13:18:43 GMT 2025","Wed Sep 10 13:18:43 GMT 2025","203","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Wed Sep 10 13:18:45 GMT 2025","Wed Sep 10 13:18:45 GMT 2025","246","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Wed Sep 10 13:18:43 GMT 2025","Wed Sep 10 13:18:43 GMT 2025","202","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Wed Sep 10 13:18:44 GMT 2025","Wed Sep 10 13:18:45 GMT 2025","328","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Wed Sep 10 13:18:45 GMT 2025","Wed Sep 10 13:18:45 GMT 2025","195","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"failed","Wed Sep 10 13:18:46 GMT 2025","Wed Sep 10 13:18:46 GMT 2025","193","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Wed Sep 10 13:18:44 GMT 2025","Wed Sep 10 13:18:44 GMT 2025","94","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Wed Sep 10 13:18:44 GMT 2025","Wed Sep 10 13:18:44 GMT 2025","349","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Wed Sep 10 13:18:43 GMT 2025","Wed Sep 10 13:18:43 GMT 2025","197","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Wed Sep 10 13:18:36 GMT 2025","Wed Sep 10 13:18:41 GMT 2025","5590","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
