"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 01 13:21:23 GMT 2025","Mon Sep 01 13:21:23 GMT 2025","324","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Mon Sep 01 13:21:26 GMT 2025","Mon Sep 01 13:21:26 GMT 2025","376","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Mon Sep 01 13:21:24 GMT 2025","Mon Sep 01 13:21:25 GMT 2025","313","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Mon Sep 01 13:21:26 GMT 2025","Mon Sep 01 13:21:27 GMT 2025","334","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Mon Sep 01 13:21:22 GMT 2025","Mon Sep 01 13:21:23 GMT 2025","345","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Mon Sep 01 13:21:23 GMT 2025","Mon Sep 01 13:21:24 GMT 2025","314","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Mon Sep 01 13:21:24 GMT 2025","Mon Sep 01 13:21:24 GMT 2025","325","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Mon Sep 01 13:21:26 GMT 2025","Mon Sep 01 13:21:26 GMT 2025","317","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Mon Sep 01 13:21:24 GMT 2025","Mon Sep 01 13:21:24 GMT 2025","326","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"failed","Mon Sep 01 13:21:25 GMT 2025","Mon Sep 01 13:21:25 GMT 2025","216","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Mon Sep 01 13:21:25 GMT 2025","Mon Sep 01 13:21:25 GMT 2025","328","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Mon Sep 01 13:21:23 GMT 2025","Mon Sep 01 13:21:23 GMT 2025","318","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Mon Sep 01 13:21:21 GMT 2025","Mon Sep 01 13:21:22 GMT 2025","795","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Mon Sep 01 13:21:15 GMT 2025","Mon Sep 01 13:21:21 GMT 2025","6178","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Mon Sep 01 13:21:24 GMT 2025","Mon Sep 01 13:21:24 GMT 2025","92","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Mon Sep 01 13:21:25 GMT 2025","Mon Sep 01 13:21:26 GMT 2025","208","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Mon Sep 01 13:21:25 GMT 2025","Mon Sep 01 13:21:25 GMT 2025","222","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
