"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","159","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","136","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Fri Sep 12 13:17:17 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","234","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Fri Sep 12 13:17:15 GMT 2025","Fri Sep 12 13:17:16 GMT 2025","679","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Fri Sep 12 13:17:16 GMT 2025","Fri Sep 12 13:17:16 GMT 2025","253","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","249","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","220","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:19 GMT 2025","153","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Fri Sep 12 13:17:16 GMT 2025","Fri Sep 12 13:17:16 GMT 2025","159","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Fri Sep 12 13:17:16 GMT 2025","Fri Sep 12 13:17:17 GMT 2025","158","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Fri Sep 12 13:17:17 GMT 2025","Fri Sep 12 13:17:17 GMT 2025","146","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Fri Sep 12 13:17:09 GMT 2025","Fri Sep 12 13:17:15 GMT 2025","6047","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Fri Sep 12 13:17:18 GMT 2025","Fri Sep 12 13:17:18 GMT 2025","129","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Fri Sep 12 13:17:16 GMT 2025","Fri Sep 12 13:17:16 GMT 2025","171","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Fri Sep 12 13:17:17 GMT 2025","Fri Sep 12 13:17:17 GMT 2025","222","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Fri Sep 12 13:17:17 GMT 2025","Fri Sep 12 13:17:17 GMT 2025","236","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"failed","Fri Sep 12 13:17:19 GMT 2025","Fri Sep 12 13:17:19 GMT 2025","212","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
