"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 09 13:23:20 GMT 2025","Tue Sep 09 13:23:21 GMT 2025","83","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Sep 09 13:23:22 GMT 2025","Tue Sep 09 13:23:22 GMT 2025","197","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"failed","Tue Sep 09 13:23:21 GMT 2025","Tue Sep 09 13:23:21 GMT 2025","194","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Sep 09 13:23:20 GMT 2025","Tue Sep 09 13:23:20 GMT 2025","226","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Tue Sep 09 13:23:21 GMT 2025","Tue Sep 09 13:23:22 GMT 2025","177","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Tue Sep 09 13:23:20 GMT 2025","Tue Sep 09 13:23:20 GMT 2025","172","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Tue Sep 09 13:23:20 GMT 2025","Tue Sep 09 13:23:20 GMT 2025","328","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Sep 09 13:23:14 GMT 2025","Tue Sep 09 13:23:19 GMT 2025","4339","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Sep 09 13:23:20 GMT 2025","Tue Sep 09 13:23:20 GMT 2025","136","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Tue Sep 09 13:23:19 GMT 2025","Tue Sep 09 13:23:19 GMT 2025","485","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Sep 09 13:23:19 GMT 2025","Tue Sep 09 13:23:19 GMT 2025","315","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Tue Sep 09 13:23:22 GMT 2025","Tue Sep 09 13:23:22 GMT 2025","161","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Sep 09 13:23:19 GMT 2025","Tue Sep 09 13:23:20 GMT 2025","220","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"failed","Tue Sep 09 13:23:22 GMT 2025","Tue Sep 09 13:23:22 GMT 2025","165","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Sep 09 13:23:21 GMT 2025","Tue Sep 09 13:23:21 GMT 2025","288","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Tue Sep 09 13:23:21 GMT 2025","Tue Sep 09 13:23:21 GMT 2025","289","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Sep 09 13:23:21 GMT 2025","Tue Sep 09 13:23:21 GMT 2025","78","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
