"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","232","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","253","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Tue Aug 26 08:26:42 GMT 2025","Tue Aug 26 08:26:42 GMT 2025","143","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Aug 26 08:26:39 GMT 2025","Tue Aug 26 08:26:40 GMT 2025","490","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Tue Aug 26 08:26:42 GMT 2025","Tue Aug 26 08:26:42 GMT 2025","208","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Aug 26 08:26:35 GMT 2025","Tue Aug 26 08:26:39 GMT 2025","4290","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"failed","Tue Aug 26 08:26:42 GMT 2025","Tue Aug 26 08:26:42 GMT 2025","136","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","80","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"failed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:42 GMT 2025","153","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Tue Aug 26 08:26:40 GMT 2025","Tue Aug 26 08:26:40 GMT 2025","143","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","165","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Aug 26 08:26:42 GMT 2025","Tue Aug 26 08:26:42 GMT 2025","215","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Aug 26 08:26:40 GMT 2025","Tue Aug 26 08:26:40 GMT 2025","148","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Tue Aug 26 08:26:41 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","72","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Aug 26 08:26:40 GMT 2025","Tue Aug 26 08:26:40 GMT 2025","236","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Tue Aug 26 08:26:40 GMT 2025","Tue Aug 26 08:26:40 GMT 2025","236","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Tue Aug 26 08:26:40 GMT 2025","Tue Aug 26 08:26:41 GMT 2025","238","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
