"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","127","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","137","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:23 GMT 2025","193","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:21 GMT 2025","125","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","57","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Sep 23 13:20:16 GMT 2025","Tue Sep 23 13:20:20 GMT 2025","4148","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","216","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"passed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","56","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:21 GMT 2025","140","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Tue Sep 23 13:20:20 GMT 2025","Tue Sep 23 13:20:20 GMT 2025","366","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:21 GMT 2025","220","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"failed","Tue Sep 23 13:20:23 GMT 2025","Tue Sep 23 13:20:23 GMT 2025","112","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"failed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","139","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","113","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Tue Sep 23 13:20:22 GMT 2025","Tue Sep 23 13:20:22 GMT 2025","134","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:21 GMT 2025","144","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Tue Sep 23 13:20:21 GMT 2025","Tue Sep 23 13:20:21 GMT 2025","234","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
