"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","134","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","106","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Fri Oct 10 13:20:01 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","232","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Fri Oct 10 13:19:54 GMT 2025","Fri Oct 10 13:20:01 GMT 2025","6466","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","52","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","129","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"failed","Fri Oct 10 13:20:04 GMT 2025","Fri Oct 10 13:20:04 GMT 2025","109","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Fri Oct 10 13:20:01 GMT 2025","Fri Oct 10 13:20:01 GMT 2025","439","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","126","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"failed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","140","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","200","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","114","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","144","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","124","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"failed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:04 GMT 2025","190","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Fri Oct 10 13:20:02 GMT 2025","Fri Oct 10 13:20:02 GMT 2025","201","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Fri Oct 10 13:20:03 GMT 2025","Fri Oct 10 13:20:03 GMT 2025","208","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
