"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 13 13:23:01 GMT 2025","Mon Oct 13 13:23:01 GMT 2025","200","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"failed","Mon Oct 13 13:23:00 GMT 2025","Mon Oct 13 13:23:00 GMT 2025","222","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"passed","Mon Oct 13 13:22:59 GMT 2025","Mon Oct 13 13:23:00 GMT 2025","428","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Mon Oct 13 13:23:01 GMT 2025","Mon Oct 13 13:23:01 GMT 2025","194","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Mon Oct 13 13:22:57 GMT 2025","Mon Oct 13 13:22:58 GMT 2025","219","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Mon Oct 13 13:22:58 GMT 2025","Mon Oct 13 13:22:58 GMT 2025","351","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Mon Oct 13 13:22:58 GMT 2025","Mon Oct 13 13:22:59 GMT 2025","208","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"passed","Mon Oct 13 13:22:59 GMT 2025","Mon Oct 13 13:22:59 GMT 2025","348","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Mon Oct 13 13:23:00 GMT 2025","Mon Oct 13 13:23:00 GMT 2025","355","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Mon Oct 13 13:22:59 GMT 2025","Mon Oct 13 13:22:59 GMT 2025","351","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Mon Oct 13 13:22:56 GMT 2025","Mon Oct 13 13:22:57 GMT 2025","935","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"failed","Mon Oct 13 13:23:01 GMT 2025","Mon Oct 13 13:23:01 GMT 2025","199","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
"passed","Mon Oct 13 13:22:59 GMT 2025","Mon Oct 13 13:22:59 GMT 2025","214","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"passed","Mon Oct 13 13:22:50 GMT 2025","Mon Oct 13 13:22:56 GMT 2025","6385","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Mon Oct 13 13:22:57 GMT 2025","Mon Oct 13 13:22:57 GMT 2025","219","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"failed","Mon Oct 13 13:23:00 GMT 2025","Mon Oct 13 13:23:01 GMT 2025","197","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Mon Oct 13 13:22:58 GMT 2025","Mon Oct 13 13:22:58 GMT 2025","382","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
