"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 14 13:23:15 GMT 2025","Tue Oct 14 13:23:15 GMT 2025","318","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithGivenUser","testRetrieveWithGivenUser","Test case: Retrieve user data"
"passed","Tue Oct 14 13:23:15 GMT 2025","Tue Oct 14 13:23:15 GMT 2025","310","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveUserList","testRetrieveUserList","Test case: Retrieve a list of users"
"passed","Tue Oct 14 13:23:15 GMT 2025","Tue Oct 14 13:23:16 GMT 2025","332","API Suite","Single API Tests","tests.RetrieveUserTest","tests.RetrieveUserTest","testRetrieveWithInvalidUserID","testRetrieveWithInvalidUserID","Test case: Retrieve user with providing invalid user id"
"failed","Tue Oct 14 13:23:16 GMT 2025","Tue Oct 14 13:23:16 GMT 2025","212","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoAndExpectIncorrectValue","testUpdateUserInfoAndExpectIncorrectValue","Test case: Update infor and expect invalid status code"
"failed","Tue Oct 14 13:23:16 GMT 2025","Tue Oct 14 13:23:16 GMT 2025","189","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfoWithMissingAPIKey","testUpdateUserInfoWithMissingAPIKey","Test case: Update user infor with missing api key"
"passed","Tue Oct 14 13:23:16 GMT 2025","Tue Oct 14 13:23:16 GMT 2025","319","API Suite","Single API Tests","tests.UpdateUserTest","tests.UpdateUserTest","testUpdateUserInfo","testUpdateUserInfo","Test case: Updated user infor"
"passed","Tue Oct 14 13:23:13 GMT 2025","Tue Oct 14 13:23:14 GMT 2025","233","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithInvalidEmail","testLoginWithInvalidEmail","Test case: Login with invalid email"
"passed","Tue Oct 14 13:23:12 GMT 2025","Tue Oct 14 13:23:13 GMT 2025","764","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testResgisterLoginThenRetrieveUserList","testResgisterLoginThenRetrieveUserList","Test case: Register user, login with that user and retrieve infor"
"passed","Tue Oct 14 13:23:16 GMT 2025","Tue Oct 14 13:23:17 GMT 2025","193","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUser","testDeleteUser","Test case: Delete user"
"passed","Tue Oct 14 13:23:14 GMT 2025","Tue Oct 14 13:23:14 GMT 2025","314","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithMissingPassword","testRegisterWithMissingPassword","Test case: Register User with missing password"
"failed","Tue Oct 14 13:23:17 GMT 2025","Tue Oct 14 13:23:17 GMT 2025","194","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserWithoutUserID","testDeleteUserWithoutUserID","Test case: Delete user - missing user id"
"passed","Tue Oct 14 13:23:14 GMT 2025","Tue Oct 14 13:23:14 GMT 2025","341","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginWithMissingPassword","testLoginWithMissingPassword","Test case: Login with missing providing password"
"passed","Tue Oct 14 13:23:13 GMT 2025","Tue Oct 14 13:23:13 GMT 2025","335","API Suite","Single API Tests","tests.LoginTest","tests.LoginTest","testLoginSuccess","testLoginSuccess","Test case: Login - Success"
"passed","Tue Oct 14 13:23:14 GMT 2025","Tue Oct 14 13:23:14 GMT 2025","200","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterUserSuccess","testRegisterUserSuccess","Test case: Register User - Success"
"passed","Tue Oct 14 13:23:06 GMT 2025","Tue Oct 14 13:23:12 GMT 2025","6117","API Suite","E2E API Tests","tests.E2ETest","tests.E2ETest","testCRUD","testCRUD","Test case: Login, Create, Update & Delete User"
"passed","Tue Oct 14 13:23:15 GMT 2025","Tue Oct 14 13:23:15 GMT 2025","212","API Suite","Single API Tests","tests.RegisterTest","tests.RegisterTest","testRegisterWithUserNotDefined","testRegisterWithUserNotDefined","Test case: Register User with a user not defined"
"failed","Tue Oct 14 13:23:17 GMT 2025","Tue Oct 14 13:23:17 GMT 2025","194","API Suite","Single API Tests","tests.DeleteUserTest","tests.DeleteUserTest","testDeleteUserAndExpectInvalidStatusCode","testDeleteUserAndExpectInvalidStatusCode","Test case: Delete user and expected invalid code"
